srr	rc	offset	p	fdr
SRR1916544	31	12	1.57492139493782e-06	6.78968592870783e-06
SRR2873535	32	13	1.65379253441835e-06	7.12466004735611e-06
SRR1257235	25	12	1.67498088694529e-06	7.21083420756419e-06
SRR4293696	32	12	1.68279160615436e-06	7.23933616706998e-06
SRR1535524	25	12	1.74341615801695e-06	7.49484133513576e-06
SRR2096971	27	12	1.77774080366209e-06	7.63700374906533e-06
SRR2096965	29	12	1.79593192374394e-06	7.70970634589584e-06
SRR2873689	29	13	1.79833141266321e-06	7.71456275263069e-06
SRR5345623	30	13	1.84931707106802e-06	7.92769256046987e-06
SRR1257234	30	12	1.90464489021494e-06	8.15912314589964e-06
SRR1257245	30	12	2.00927823283095e-06	8.60129450408915e-06
SRR1916543	31	13	2.04332656699923e-06	8.74089698105225e-06
SRR2874126	28	12	2.05589708848379e-06	8.78849050544405e-06
SRR3317845	30	12	2.09574512036644e-06	8.9525404263968e-06
SRR627622	26	12	2.24301656878408e-06	9.57492616695687e-06
SRR1802153	25	12	2.31835851270015e-06	9.88960366953366e-06
SRR1916547	28	12	2.35335743166648e-06	1.00318663327451e-05
SRR1585524	32	12	2.3666023927483e-06	1.00812621534229e-05
SRR4045283	35	14	2.37759674207605e-06	1.01210083849186e-05
SRR2064566	29	12	2.3839592795652e-06	1.01409960123043e-05
SRR1585495	33	12	2.45866671768691e-06	1.04514812324874e-05
SRR2873700	33	13	2.55670777388815e-06	1.08606518076547e-05
SRR1802141	26	12	2.79529041262706e-06	1.18658419958202e-05
SRR1802142	32	12	2.79879911642405e-06	1.18724512030736e-05
SRR1042902	29	12	2.82420588443824e-06	1.19718776272041e-05
SRR2874255	33	13	2.82679396995018e-06	1.19745039827347e-05
SRR1585519	28	14	2.87850412821902e-06	1.21850665358082e-05
SRR2873535	31	12	2.88287783305642e-06	1.21950944773868e-05
SRR1585529	26	14	2.91343407862879e-06	1.23157883949263e-05
SRR1528632	31	13	2.93806029668422e-06	1.24112644338403e-05
SRR1535542	27	12	2.98850133436202e-06	1.26149437159912e-05
SRR2873704	32	13	2.99042394188055e-06	1.26149437159912e-05
SRR1976446	31	12	3.12201115599498e-06	1.31609105072193e-05
SRR1758378	31	12	3.13171286236674e-06	1.3192665749153e-05
SRR1257257	27	12	3.16644657598056e-06	1.3329753994249e-05
SRR1795428	30	12	3.24142318280489e-06	1.36265057162184e-05
SRR1585547	33	12	3.24186258322236e-06	1.36265057162184e-05
SRR2096970	28	12	3.24365942414669e-06	1.36265057162184e-05
SRR1257261	26	12	3.36996021952645e-06	1.41473209215869e-05
SRR1585508	27	14	3.38649163354275e-06	1.42069162805797e-05
SRR1758390	27	12	3.44437678775624e-06	1.4429938337143e-05
SRR1916544	26	12	3.44439757776288e-06	1.4429938337143e-05
SRR1333394	32	12	3.51869833103566e-06	1.47310680988919e-05
SRR1916547	31	12	3.54556437384561e-06	1.48333343095618e-05
SRR1573933	33	14	3.60829770186576e-06	1.50854123164601e-05
SRR1535548	25	12	3.66403826944243e-06	1.5307929116084e-05
SRR1535540	30	13	3.90523643486704e-06	1.63044291237448e-05
SRR1528696	26	12	3.9133315698174e-06	1.63270205344302e-05
SRR1976445	31	12	3.9656247855834e-06	1.65338557715585e-05
SRR1585504	33	12	4.02904071240773e-06	1.67867497627234e-05
SRR2873686	33	13	4.31997938569386e-06	1.79866082157261e-05
SRR1585520	28	14	4.33738591341438e-06	1.80467294878931e-05
SRR1585522	32	12	4.35067855694134e-06	1.80896634735982e-05
SRR1528690	27	12	4.39323410786515e-06	1.82541277856173e-05
SRR1535545	26	12	4.54200839500193e-06	1.88594109670967e-05
SRR2064431	31	12	4.63301669993713e-06	1.9224175024364e-05
SRR1795427	30	12	4.70206041750393e-06	1.94973643624243e-05
SRR810104	33	13	4.77408002189524e-06	1.97825127882757e-05
SRR1916543	28	12	4.80877336034319e-06	1.99127082035178e-05
SRR3356527	30	12	4.87989612559049e-06	2.01934749197054e-05
SRR1535537	27	12	4.93831522824099e-06	2.04130534835308e-05
SRR1173913	27	12	4.93967034814358e-06	2.04130534835308e-05
SRR1585519	26	14	5.13040529968488e-06	2.11868672355622e-05
SRR1535548	27	12	5.23976455493124e-06	2.16238044692312e-05
SRR1257250	26	12	5.27400160685111e-06	2.1750340186085e-05
SRR1661491	26	12	5.34528166688578e-06	2.20293688209121e-05
SRR3306585	31	12	5.36198910146266e-06	2.20832631714268e-05
SRR2096965	28	12	5.38567233936528e-06	2.21657948852226e-05
SRR1585541	27	14	5.39010112431987e-06	2.21690230826489e-05
SRR2064433	30	12	5.60451303499577e-06	2.30323510704371e-05
SRR1610247	30	12	5.60758045952939e-06	2.30323510704371e-05
SRR1802151	29	12	5.69768650358891e-06	2.33866578956352e-05
SRR3306589	26	12	5.9072105082186e-06	2.42303179511084e-05
SRR627625	31	12	6.08021831938584e-06	2.49231590544637e-05
SRR1585528	28	14	6.09166728030103e-06	2.49532741185664e-05
SRR810103	32	13	6.22675408018423e-06	2.54894650536748e-05
SRR1173905	30	13	6.3022280639378e-06	2.57810714949116e-05
SRR1758390	30	12	6.33107711098629e-06	2.58816814960548e-05
SRR1257237	25	12	6.48348677770616e-06	2.6486937588171e-05
SRR2086028	29	12	6.52056411641226e-06	2.66205312215676e-05
SRR1528633	26	12	6.62140479686115e-06	2.70140881148936e-05
SRR1585504	32	12	6.67581506728891e-06	2.72169549886912e-05
SRR2873535	29	12	6.68007788888968e-06	2.72169549886912e-05
SRR1573939	30	14	6.70638790387398e-06	2.73058618602847e-05
SRR1535542	26	12	6.75846785946856e-06	2.7499505009463e-05
SRR1535543	26	12	6.80105675954266e-06	2.76542969707874e-05
SRR1610248	31	12	6.848667433208e-06	2.78192337892248e-05
SRR2064452	31	13	6.85528899711362e-06	2.78192337892248e-05
SRR1585525	27	14	6.85533970903305e-06	2.78192337892248e-05
SRR1610255	27	12	6.92844707594338e-06	2.80971623753091e-05
SRR1173914	30	12	6.95616987167523e-06	2.81907936904733e-05
SRR2086028	27	12	7.03749517703988e-06	2.85013869253885e-05
SRR2096972	32	13	7.04483269427011e-06	2.85121206116068e-05
SRR1610253	25	12	7.1331600897112e-06	2.88504074639051e-05
SRR1585546	33	12	7.27056424088706e-06	2.93866061643296e-05
SRR2954800	28	14	7.41619704331639e-06	2.99553297572999e-05
SRR1610259	30	12	7.52897793731086e-06	3.03906919659336e-05
SRR2873691	33	13	7.61382658058413e-06	3.07128031098762e-05
SRR2874125	26	12	7.63495082733269e-06	3.0777604958691e-05
SRR1661493	27	12	7.94132765382016e-06	3.1991454382906e-05
SRR1535540	25	12	8.15314740209057e-06	3.28230282242998e-05
SRR1535525	30	12	8.20503076027474e-06	3.30100543086979e-05
SRR2873701	33	13	8.25107758703527e-06	3.31733674566659e-05
SRR931825	30	12	8.27071142486842e-06	3.32303418741576e-05
SRR1042901	27	12	8.29210751635833e-06	3.32943168462097e-05
SRR1585554	33	12	8.42337508414082e-06	3.3799070340916e-05
SRR1802137	32	12	8.51345322530122e-06	3.41379933879415e-05
SRR810104	34	13	8.60130681665351e-06	3.44675555768796e-05
SRR1916545	32	13	8.83416623960484e-06	3.53773754019199e-05
SRR2873687	31	13	8.90257311320606e-06	3.56278633208108e-05
SRR1585545	25	14	9.12821709714348e-06	3.65068669309164e-05
SRR1573938	35	14	9.45488627754149e-06	3.77884843799507e-05
SRR1042902	28	12	9.46583388867404e-06	3.78073982566016e-05
SRR1916545	31	12	9.48456247552573e-06	3.78573448416162e-05
SRR1585540	31	12	9.66811371888357e-06	3.85646791816189e-05
SRR1535546	26	12	9.7125367224992e-06	3.87164881277606e-05
SRR2064450	26	12	9.84588368362825e-06	3.92223382105505e-05
SRR1535541	27	12	1.00533651084237e-05	4.00226570383123e-05
SRR1802129	27	14	1.0412255549188e-05	4.14242972568414e-05
SRR1257249	30	13	1.10813223809902e-05	4.40573098323943e-05
SRR1535528	25	12	1.12410802313016e-05	4.46632861182283e-05
SRR1535538	25	12	1.15232296024958e-05	4.57544423446359e-05
SRR1333394	33	12	1.17573816830263e-05	4.6653720011643e-05
SRR1916546	28	12	1.19553918737534e-05	4.74085063676938e-05
SRR1257248	30	12	1.22629401074349e-05	4.85963939241215e-05
SRR1535524	30	12	1.27581629500886e-05	5.05079857582946e-05
SRR2086031	32	13	1.27619224248724e-05	5.05079857582946e-05
SRR1802141	31	12	1.30236180019841e-05	5.15101874551815e-05
SRR1758394	30	12	1.33755343172187e-05	5.2867690221989e-05
SRR2064567	27	12	1.34326901335825e-05	5.30591260276511e-05
SRR1585497	26	14	1.36396723356745e-05	5.3841743554775e-05
SRR1257230	25	12	1.39465067629569e-05	5.50172507386945e-05
SRR810103	34	13	1.4693640043079e-05	5.78917532740233e-05
SRR1535519	30	12	1.46942079656571e-05	5.78917532740233e-05
SRR2873692	34	13	1.47288653856352e-05	5.79907366607243e-05
SRR1585548	30	12	1.50757735383173e-05	5.93181956232757e-05
SRR2874255	31	13	1.5543815931245e-05	6.11202535939001e-05
SRR2064566	32	13	1.57297264295516e-05	6.18113216220688e-05
SRR1585502	27	14	1.60211995158893e-05	6.29160469045545e-05
SRR4045276	26	12	1.61134529822636e-05	6.32375061232964e-05
SRR2954801	31	12	1.62273224799032e-05	6.36433285913936e-05
SRR1333393	32	12	1.62428727819569e-05	6.3663270059693e-05
SRR2873686	34	13	1.66189758136362e-05	6.50954474400189e-05
SRR1758411	26	12	1.68460175201145e-05	6.59422938062139e-05
SRR2874129	28	12	1.71657680296616e-05	6.71507182793771e-05
SRR3306583	31	12	1.7352439284286e-05	6.78373317264214e-05
SRR1585527	29	14	1.75181230448298e-05	6.84410677467564e-05
SRR1535549	29	12	1.75636960193515e-05	6.85207053799385e-05
SRR1758393	30	12	1.75638660841886e-05	6.85207053799385e-05
SRR1535528	26	12	1.75722999166043e-05	6.85207053799385e-05
SRR4293694	32	12	1.78397517357218e-05	6.951903254862e-05
SRR1795435	29	12	1.83276144449499e-05	7.13744421694177e-05
SRR1585498	27	14	1.87806206305049e-05	7.30918204065013e-05
SRR1573933	34	14	1.97971413364574e-05	7.69987281008123e-05
SRR1257246	30	12	2.07706667767386e-05	8.07335246024924e-05
SRR1802147	25	12	2.10387964657088e-05	8.17234986595828e-05
SRR2873532	31	12	2.15262801605116e-05	8.35637282810416e-05
SRR1610250	27	12	2.16733737015244e-05	8.4081079226003e-05
SRR931823	30	12	2.20490467894632e-05	8.54839717146621e-05
SRR1257225	25	12	2.20963372117223e-05	8.56127511203226e-05
SRR5345622	35	13	2.21684773079759e-05	8.58375859098774e-05
SRR2146891	26	12	2.23547880860408e-05	8.65039287069886e-05
SRR1535541	25	12	2.27893138929231e-05	8.80733141120732e-05
SRR1585527	31	12	2.27893138932111e-05	8.80733141120732e-05
SRR1585520	32	12	2.29357573555561e-05	8.85829917421257e-05
SRR1585524	33	12	2.3208308882492e-05	8.95787708960654e-05
SRR627623	26	12	2.35827171935475e-05	9.09661817934998e-05
SRR1585486	32	12	2.39931762878951e-05	9.24908056776082e-05
SRR1585494	28	14	2.42064696215127e-05	9.32539295172019e-05
SRR2146892	28	12	2.44492174143917e-05	9.41294870454079e-05
SRR5413155	33	13	2.45769051053964e-05	9.45612357723757e-05
SRR1585506	33	12	2.54092321681002e-05	9.77018705932703e-05
SRR1758409	26	12	2.54964337637591e-05	9.79752410517665e-05
SRR2873539	26	12	2.56346538154867e-05	9.84441913886398e-05
SRR1758397	30	12	2.59290997427344e-05	9.95121222303175e-05
SRR3306585	28	12	2.65205736439142e-05	0.000101717937878897
SRR1535530	25	12	2.68251470065372e-05	0.000102821278664629
SRR1173905	33	13	2.72101162536586e-05	0.000104231194692069
SRR1585540	28	14	2.73361787945365e-05	0.000104648191068072
SRR1535526	30	12	2.74979154731334e-05	0.000105201144542812
SRR1257234	25	12	2.85764317823183e-05	0.000109258601214231
SRR2874256	33	13	2.96448734488071e-05	0.000113272465571039
SRR1795436	30	12	3.01158721753105e-05	0.000114999906115765
SRR1585553	27	14	3.02109345921084e-05	0.000115290536464112
SRR4045292	29	12	3.03777655247905e-05	0.000115854512656615
SRR3306586	28	12	3.13068143374985e-05	0.000119322902014413
SRR1173907	30	13	3.1953360391742e-05	0.000121710889958025
SRR1585542	33	12	3.20335754761417e-05	0.000121922414240497
SRR1535543	30	13	3.20489791830601e-05	0.000121922414240497
SRR1585533	29	14	3.23200146472119e-05	0.000122876655686869
SRR1573937	35	14	3.2453161860238e-05	0.000123305798623253
SRR2874123	31	12	3.291402136349e-05	0.000124978771506935
SRR1585552	28	14	3.37634176534334e-05	0.000128124060877003
SRR1916548	31	12	3.40448801979614e-05	0.000129111599902867
SRR1585550	28	14	3.4471594450705e-05	0.000130648416849619
SRR1257228	30	12	3.57021795068775e-05	0.0001352281182692
SRR2086031	27	12	3.59166416313736e-05	0.000135955775384969
SRR931821	30	12	3.67540897752928e-05	0.000139039258770588
SRR1585555	27	12	3.69837938582417e-05	0.000139821266649897
SRR1585546	27	12	3.70879723252947e-05	0.000140128034568179
SRR1257236	25	12	3.85430794953145e-05	0.00014553541438237
SRR2064433	29	12	3.92461661249399e-05	0.000148098280730775
SRR1173914	28	12	3.94136733712151e-05	0.0001485499851278
SRR2064435	31	12	3.94147091889313e-05	0.0001485499851278
SRR3317844	32	13	3.99469664614507e-05	0.000150462784510839
SRR1610259	27	12	4.03705527889481e-05	0.000151964153846022
SRR1257229	30	12	4.08918738780058e-05	0.000153831335064879
SRR1257255	27	12	4.27714243723075e-05	0.00016080258001035
SRR1802138	27	14	4.28382764508625e-05	0.000160954438326496
SRR3306588	25	12	4.37836778819666e-05	0.000164405007750619
SRR627624	26	12	4.41459719353786e-05	0.000165663138360832
SRR1585539	27	14	4.53657666166032e-05	0.000170135609327249
SRR3306584	25	12	4.53958407247086e-05	0.0001701434991549
SRR1173910	29	12	4.66716434884421e-05	0.000174817492204553
SRR1585527	33	12	4.71230584185442e-05	0.000176399731913849
SRR1535547	26	12	4.95592553667043e-05	0.000185405258545918
SRR2064566	27	12	5.09471850917911e-05	0.000190480471366543
SRR1573933	35	14	5.11620508731301e-05	0.000191166311708385
SRR2146891	27	12	5.19684682625156e-05	0.000194060277741487
SRR1585539	33	12	5.38723588501603e-05	0.000201046355144494
SRR1976443	26	12	5.42621279176538e-05	0.000202376777512623
SRR1585553	32	12	5.66825669048197e-05	0.000211274543187511
SRR2873690	35	13	5.69254402573068e-05	0.000212049879415307
SRR1758396	25	12	5.69606455729264e-05	0.000212051167086971
SRR1585511	27	12	5.79283045542416e-05	0.000215521637066331
SRR1585557	26	14	5.84310968120347e-05	0.000217259389919075
SRR1257248	25	12	5.87920241763977e-05	0.000218467857706187
SRR1916542	31	13	5.95114481397756e-05	0.000221006189886603
SRR1573940	27	14	6.05998887771624e-05	0.000224910996602488
SRR1585532	27	14	6.08224154910363e-05	0.000225599239897545
SRR2146891	25	12	6.1826917113613e-05	0.000229185336259664
SRR1257262	27	12	6.24973449068662e-05	0.000231529445230492
SRR1585553	33	12	6.41564812181112e-05	0.000237531269172106
SRR2064432	31	12	6.4595718868077e-05	0.000239012018171845
SRR2874256	34	13	6.52309866796955e-05	0.000241215861381512
SRR1528689	31	12	6.71866219552319e-05	0.000248296610785951
SRR1585527	30	12	6.80265182204921e-05	0.000251247911557531
SRR1573932	33	14	6.8134051043238e-05	0.000251492374087389
SRR1528690	33	12	6.82970155039546e-05	0.000251941022019743
SRR1585533	31	12	7.23871934410527e-05	0.000266867453152681
SRR2873699	32	13	7.50366684645568e-05	0.000276467628267655
SRR3317843	31	12	7.53866587231965e-05	0.00027758901029855
SRR3317844	26	12	7.62027650625016e-05	0.000280288011621029
SRR4045290	28	12	7.62117986554631e-05	0.000280288011621029
SRR5345623	29	13	7.68855377437162e-05	0.000282595000661647
SRR1528691	27	12	7.8644522636857e-05	0.000288885646859904
SRR3306586	27	12	8.29397286270383e-05	0.000304479402074999
SRR1802147	26	12	8.35999247085036e-05	0.000306717938481199
SRR1573932	35	14	8.52735760946215e-05	0.000312669779013612
SRR1585556	33	12	8.53428462638128e-05	0.00031273526133902
SRR1585536	32	12	8.55187486489523e-05	0.000313191178826958
SRR1585551	33	12	8.82401767207749e-05	0.000322963294219298
SRR1573930	33	14	8.82951301028197e-05	0.000322970100069424
SRR1610255	25	12	8.88327315652907e-05	0.000324741289730567
SRR2146894	28	12	8.89322657022001e-05	0.000324909893253143
SRR1535530	26	12	8.98647830375327e-05	0.000328119733023596
SRR2954800	31	12	9.00960779610064e-05	0.00032862770717536
SRR1585543	25	14	9.01119538991452e-05	0.00032862770717536
SRR1802153	26	12	9.14935367840432e-05	0.00033346625779349
SRR1573937	33	14	9.18391497064017e-05	0.000334525477643139
SRR1535529	25	12	9.35055037362305e-05	0.00034039136997456
SRR627623	28	12	9.57408545109282e-05	0.000348320345687785
SRR2064451	31	13	9.59395446031976e-05	0.000348834578494472
SRR1535550	29	12	9.70327257334705e-05	0.0003525986085046
SRR2096970	32	13	9.71549780323709e-05	0.000352832078430395
SRR1535516	30	12	9.98989890778078e-05	0.000362580877422616
SRR1585554	27	14	0.000100685658694808	0.000365218164484508
SRR2096966	27	12	0.000101121066394115	0.000366466559639173
SRR1535538	30	13	0.000101150312943313	0.000366466559639173
SRR1610247	27	12	0.000101946746220907	0.000369132176941532
SRR2874255	29	13	0.000102280408907712	0.000370120004393584
SRR1535535	27	12	0.000102623610330828	0.000371141154365296
SRR3306588	26	12	0.000103999415017913	0.000375893310489581
SRR1257250	30	13	0.000108209575293667	0.00039087817488799
SRR1758412	26	12	0.000109480574462442	0.000395234619854621
SRR1585502	33	12	0.00011083159320866	0.000399874603492456
SRR2873537	32	13	0.00011361432034093	0.000409671553428498
SRR810104	31	12	0.000113858693320995	0.000410309497317305
SRR1535545	30	13	0.000116458074417578	0.000419428340249925
SRR1535539	26	12	0.000119307201416001	0.000429435329120436
SRR1660335	29	12	0.000119948817773413	0.000431489449151786
SRR810100	29	13	0.000120076765865347	0.000431694424798409
SRR1535517	30	12	0.000122409910402396	0.000439822495556866
SRR2873690	34	13	0.000122943649310586	0.000441479467978923
SRR2874123	27	12	0.000124856683316596	0.000448084486498438
SRR1535547	25	12	0.000131088668456009	0.00047017238810018
SRR1585521	33	12	0.000133571071707365	0.000478793653032351
SRR1585492	31	12	0.000133864592984769	0.000479563203254623
SRR1535548	30	13	0.000136292402880349	0.000487973329441531
SRR3317844	31	13	0.000137662248409283	0.000492587915925686
SRR2873688	33	13	0.00013829213197447	0.000494550875250266
SRR2064449	32	12	0.000140233809772279	0.000501199920590348
SRR1585499	30	12	0.00014081913477339	0.000502996357502366
SRR1585511	32	12	0.000143052890809839	0.000510675313847565
SRR1585528	26	14	0.000145031767173419	0.000517435917721939
SRR1585535	33	12	0.000147163490053726	0.000524733593198601
SRR1257263	27	12	0.000148446466671602	0.000528998158619423
SRR1528695	28	12	0.000149497532563028	0.000532431786054389
SRR1535520	25	12	0.000150704913873524	0.000536417782968196
SRR1528633	31	13	0.000151032599604755	0.000537269768067675
SRR1535546	27	12	0.000151311197475247	0.000537946238598438
SRR1758379	31	12	0.000155272062493222	0.000551705581861138
SRR1585552	27	12	0.000155969826534172	0.000553861327966942
SRR2086028	28	12	0.000156088230975201	0.00055395840666403
SRR1173909	31	12	0.000157645547911212	0.00055915910667283
SRR1758407	31	12	0.000161012046411911	0.000570767061960172
SRR2873691	35	13	0.000163002283693049	0.000577485667853708
SRR1528695	27	12	0.00016615237874973	0.000588303213000352
SRR1758392	30	12	0.000169908399567522	0.000601252352861683
SRR810100	35	13	0.000171152176129073	0.000605301562437878
SRR1795435	30	12	0.000174516756067642	0.000616842200557505
SRR1585523	32	12	0.000174868776712099	0.000617378514380887
SRR1585533	30	12	0.000174871474647093	0.000617378514380887
SRR1585512	27	12	0.000178989889982064	0.000631551914594487
SRR1535548	26	12	0.000181892644747024	0.000641050393371171
SRR1535519	25	12	0.000181892648193102	0.000641050393371171
SRR1610244	31	12	0.000182852367349815	0.000644059612385017
SRR1585490	27	14	0.000188098983344205	0.000662156316946066
SRR1758397	27	12	0.000189876195058971	0.00066802596561233
SRR1535534	27	12	0.000191226944107885	0.000672389306941195
SRR2873686	30	12	0.000198412758899515	0.000697252924544048
SRR1257254	30	13	0.000199048270636	0.00069908235004549
SRR2873704	35	13	0.000201611987736131	0.000707677854240558
SRR5345621	29	13	0.000201803479495669	0.000707941502752106
SRR1535521	25	12	0.000202512641087639	0.000710019824631762
SRR3306589	31	12	0.000204883881619882	0.000717919730353537
SRR1535522	25	12	0.000208010523634541	0.000728455967339616
SRR1573934	33	14	0.00020903993402135	0.000731639769074725
SRR1042900	26	12	0.000209685534048493	0.000733477345380667
SRR1257244	30	12	0.000214087442896337	0.000748444778815183
SRR1802130	27	14	0.000216328914481852	0.00075584651739983
SRR1257250	27	12	0.000218278769458026	0.000762221443520763
SRR2096972	29	12	0.000219059387985467	0.000764508466503496
SRR3356528	28	12	0.000224422314204276	0.000782775766803102
SRR1758412	25	12	0.000225250880139569	0.000785215532314612
SRR2086025	28	12	0.000225510355923517	0.000785669813907648
SRR3306587	26	12	0.000226530161543867	0.000788771020418629
SRR3306583	26	12	0.000228278325871613	0.000794403350272894
SRR5345623	28	13	0.000228999294555886	0.0007964566659711
SRR1585503	27	14	0.000229854887105405	0.000798975587578389
SRR2086025	29	12	0.000232298078263944	0.00080700697320364
SRR1585547	25	14	0.000233152779180369	0.000809513901686179
SRR1585542	27	14	0.000234591062283191	0.000814043030158956
SRR1802149	29	12	0.00023479469003623	0.000814285119435796
SRR1257245	25	12	0.000235703965609316	0.000816972776525053
SRR1535520	30	12	0.000245757128867799	0.000851332924204341
SRR1758396	30	12	0.000246485315779798	0.000853369479731651
SRR2064454	29	12	0.000248193551564483	0.000858794865851395
SRR1585519	32	12	0.000249871915958636	0.000864110781567016
SRR1535536	26	12	0.000258233905428342	0.000892520935636709
SRR1585506	27	14	0.000258871665995032	0.000894217117687552
SRR810101	30	12	0.000260480241117128	0.000899262943652379
SRR1535544	30	13	0.00026898700029717	0.000928104323770668
SRR1585538	30	12	0.000269408817715004	0.000929032788072773
SRR627622	27	12	0.000275594466814013	0.000949825009421894
SRR1535544	25	12	0.000277731868093766	0.000956206806350994
SRR1585527	26	14	0.000277760550192702	0.000956206806350994
SRR1257233	30	12	0.000279011032064358	0.000959968386904689
SRR1758395	27	12	0.000280726300738469	0.000965323961216569
SRR1585508	25	14	0.000282758147114266	0.000971761473952588
SRR1257253	27	12	0.000284509662041469	0.000977228839185916
SRR2874128	29	12	0.000286636592128208	0.000983978775347567
SRR1257259	30	13	0.000288383443790028	0.000989417083234484
SRR2096972	28	12	0.00029536816029716	0.0010128097627326
SRR1535544	26	12	0.000296982658623224	0.00101777211966483
SRR2873691	31	13	0.000302316198532345	0.00103546702459023
SRR1535547	30	13	0.000305605257456668	0.00104614337710124
SRR2873698	35	13	0.000306128889926705	0.00104734647774137
SRR1535538	27	12	0.000308093010285818	0.00105288431292041
SRR1758406	26	12	0.000308093716422543	0.00105288431292041
SRR1528694	31	12	0.000311265000913609	0.00106312464938657
SRR2873703	35	13	0.000316688628836984	0.00108104204782008
SRR1585536	27	14	0.000323476442651796	0.00110359349447609
SRR2064456	34	13	0.000326846280874999	0.00111446520547232
SRR1802138	32	12	0.000329682260828281	0.00112350543003834
SRR1802138	34	12	0.000334550364641473	0.0011394568130538
SRR2873686	31	13	0.000338619821934419	0.00115267172737945
SRR627621	28	12	0.000342768402590524	0.00116614104751575
SRR1573930	35	14	0.000344543373474194	0.00117152450578173
SRR1573931	33	14	0.000344822361995457	0.00117181811621138
SRR1528696	31	12	0.000361742463757247	0.00122863171805435
SRR1585492	30	12	0.000362549087594519	0.00123068420749858
SRR1257272	30	12	0.000365487588254259	0.00123996709389329
SRR1573931	35	14	0.000368814107915727	0.00125055530571425
SRR4293696	33	12	0.000369077602630095	0.00125075156367625
SRR1535527	30	12	0.000372419708852133	0.00126137477112891
SRR2064434	30	12	0.000378459692001343	0.00128111870141579
SRR1802138	33	12	0.000379833414702269	0.00128505376064177
SRR1916549	31	12	0.000383672535846272	0.00129732075350354
SRR3306584	31	12	0.000386670021656773	0.0013067298565212
SRR1916546	31	12	0.000387632388161716	0.00130925475690601
SRR2873704	34	13	0.000388282554214199	0.00131072296186736
SRR1585551	32	12	0.000396390975901472	0.00133735236073691
SRR1585523	33	12	0.000398282757141331	0.00134299002865339
SRR1535547	27	12	0.000404795317731823	0.00136419386025633
SRR1257247	30	12	0.000405407275615642	0.00136549969965113
SRR1802140	33	12	0.000405751168727875	0.00136590169306678
SRR2064566	31	13	0.00041268536556435	0.00138847626035837
SRR2873691	34	13	0.000412926934003095	0.00138852102793854
SRR1916550	28	12	0.000415815356197205	0.00139746122196
SRR1585505	33	12	0.000418564423721109	0.00140592346189702
SRR627624	28	12	0.000427400963479202	0.00143481239560926
SRR627622	31	12	0.000434688758669916	0.00145847309376122
SRR1585492	27	14	0.000440208735230865	0.00147617956803162
SRR1802154	25	12	0.000450667844113347	0.00151042010784655
SRR2096971	28	12	0.000452276632100774	0.00151497728693227
SRR1758394	27	12	0.000459697459966073	0.00153898714858207
SRR3306585	27	12	0.000460808838647014	0.00154185927694708
SRR1585521	27	14	0.000464347701399522	0.00155237389868263
SRR627620	28	12	0.000464461695808381	0.00155237389868263
SRR5345623	35	13	0.000471932878442822	0.00157647869278841
SRR1585513	32	12	0.000485633313000383	0.00162135424971533
SRR2873689	35	13	0.000493008130951624	0.00164507320931362
SRR1585555	33	12	0.00050101326709841	0.00167086825864015
SRR1257251	30	13	0.000502767152992195	0.001675798680357
SRR2086026	29	12	0.000505382759822333	0.00168359437458886
SRR810101	31	12	0.000506942062122953	0.00168786456699175
SRR1535546	25	12	0.000507788873922336	0.00168975914664637
SRR1585506	32	12	0.000522514987968861	0.00173781228639397
SRR1585500	32	12	0.000529543187775571	0.00176022470559497
SRR1585517	32	12	0.000537262439011857	0.00178490847433595
SRR1257253	30	13	0.000542164029268346	0.00180020949237956
SRR1585491	27	12	0.000546522768723161	0.00181303975451046
SRR2064450	25	12	0.00054662418375344	0.00181303975451046
SRR2873688	34	13	0.000548383888285363	0.00181788511849584
SRR1916549	28	12	0.000558649473160727	0.00185090672398513
SRR1042900	30	12	0.000569153966195378	0.00188468349285056
SRR1585493	26	14	0.000578276771130335	0.00191385070662994
SRR2096965	31	13	0.000594333882143492	0.00196592333065735
SRR1535550	27	12	0.000598825207585033	0.00197970311833682
SRR1535531	26	12	0.000614727022530331	0.00203117027596524
SRR1585530	26	14	0.000618248084237456	0.00204169549208276
SRR1573937	34	14	0.000619743247907108	0.00204552261368364
SRR1758379	26	12	0.000622572713106162	0.00205374718754055
SRR2096972	27	12	0.000626423550934177	0.00206533033080358
SRR1257231	30	12	0.000631113092905072	0.00207966465013085
SRR2873699	35	13	0.000645091292808437	0.00212457516738155
SRR1585550	33	12	0.000652964335196322	0.00214934093668789
SRR1585504	25	14	0.000654017476032359	0.00215164321617352
SRR1257251	26	12	0.000656976640716818	0.0021602102191786
SRR2086026	27	12	0.000659122041391768	0.00216609366709137
SRR1585500	26	14	0.000663452382395416	0.00217914732295428
SRR1257232	30	12	0.000666302100674993	0.00218732632401834
SRR3317843	34	13	0.000676199331457291	0.00221861948934989
SRR3317844	25	12	0.000680066481638901	0.0022301048020536
SRR2086030	31	12	0.000700910109122384	0.0022972177768273
SRR2873534	32	13	0.000715362420031566	0.00234332234843943
SRR1573939	35	14	0.000723825040458668	0.00236976734182458
SRR1661493	25	12	0.000746330821319331	0.00244213576443545
SRR1573940	33	14	0.000748145803421491	0.00244675856032953
SRR4045283	33	14	0.000772893559159898	0.00252633612056403
SRR1661491	25	12	0.000774093958305857	0.00252890093897665
