n	feature	read_length	srr	val
10364	lncRNA	29	SRR4045294	1995
10070	lncRNA	30	SRR4045294	1938
9501	lncRNA	31	SRR4045294	1738
8857	lncRNA	32	SRR4045294	1387
8272	lncRNA	33	SRR4045294	772
7743	lncRNA	34	SRR4045294	245
6908	lncRNA	35	SRR4045294	32
217	sno/miRNA	25	SRR4045294	27
217	sno/miRNA	26	SRR4045294	22
225	sno/miRNA	27	SRR4045294	99
249	sno/miRNA	28	SRR4045294	244
232	sno/miRNA	29	SRR4045294	53
236	sno/miRNA	30	SRR4045294	50
232	sno/miRNA	31	SRR4045294	81
208	sno/miRNA	32	SRR4045294	30
186	sno/miRNA	33	SRR4045294	12
157	sno/miRNA	34	SRR4045294	2
141	sno/miRNA	35	SRR4045294	0
18371	CDS	25	SRR4293693	117350
18610	CDS	26	SRR4293693	177923
18872	CDS	27	SRR4293693	290687
19152	CDS	28	SRR4293693	825856
19302	CDS	29	SRR4293693	3436005
19223	CDS	30	SRR4293693	3552573
19026	CDS	31	SRR4293693	1411364
18785	CDS	32	SRR4293693	334038
18603	CDS	33	SRR4293693	107690
18327	CDS	34	SRR4293693	55258
18052	CDS	35	SRR4293693	27742
7506	lncRNA	25	SRR4293693	9475
8101	lncRNA	26	SRR4293693	15280
8815	lncRNA	27	SRR4293693	12219
9902	lncRNA	28	SRR4293693	21725
10364	lncRNA	29	SRR4293693	62760
10070	lncRNA	30	SRR4293693	56642
9501	lncRNA	31	SRR4293693	22202
8857	lncRNA	32	SRR4293693	5905
8272	lncRNA	33	SRR4293693	1775
7743	lncRNA	34	SRR4293693	1543
6908	lncRNA	35	SRR4293693	2686
217	sno/miRNA	25	SRR4293693	455
217	sno/miRNA	26	SRR4293693	528
225	sno/miRNA	27	SRR4293693	850
249	sno/miRNA	28	SRR4293693	840
232	sno/miRNA	29	SRR4293693	1833
236	sno/miRNA	30	SRR4293693	1359
232	sno/miRNA	31	SRR4293693	1031
208	sno/miRNA	32	SRR4293693	515
186	sno/miRNA	33	SRR4293693	236
157	sno/miRNA	34	SRR4293693	190
141	sno/miRNA	35	SRR4293693	359
18371	CDS	25	SRR4293694	350190
18610	CDS	26	SRR4293694	885602
18872	CDS	27	SRR4293694	1966010
19152	CDS	28	SRR4293694	3178556
19302	CDS	29	SRR4293694	6139811
19223	CDS	30	SRR4293694	4620384
19026	CDS	31	SRR4293694	1508433
18785	CDS	32	SRR4293694	360959
18603	CDS	33	SRR4293694	138940
18327	CDS	34	SRR4293694	76914
18052	CDS	35	SRR4293694	39068
7506	lncRNA	25	SRR4293694	22454
8101	lncRNA	26	SRR4293694	82563
8815	lncRNA	27	SRR4293694	25823
9902	lncRNA	28	SRR4293694	32470
10364	lncRNA	29	SRR4293694	64612
10070	lncRNA	30	SRR4293694	53016
9501	lncRNA	31	SRR4293694	20064
8857	lncRNA	32	SRR4293694	6516
8272	lncRNA	33	SRR4293694	2766
7743	lncRNA	34	SRR4293694	2633
6908	lncRNA	35	SRR4293694	4687
217	sno/miRNA	25	SRR4293694	661
217	sno/miRNA	26	SRR4293694	958
225	sno/miRNA	27	SRR4293694	1303
249	sno/miRNA	28	SRR4293694	1538
232	sno/miRNA	29	SRR4293694	1821
236	sno/miRNA	30	SRR4293694	1240
232	sno/miRNA	31	SRR4293694	882
208	sno/miRNA	32	SRR4293694	595
186	sno/miRNA	33	SRR4293694	264
157	sno/miRNA	34	SRR4293694	324
141	sno/miRNA	35	SRR4293694	763
18371	CDS	25	SRR4293695	170136
18610	CDS	26	SRR4293695	293487
18872	CDS	27	SRR4293695	543555
19152	CDS	28	SRR4293695	1577184
19302	CDS	29	SRR4293695	7581483
19223	CDS	30	SRR4293695	8736191
19026	CDS	31	SRR4293695	3618359
18785	CDS	32	SRR4293695	931569
18603	CDS	33	SRR4293695	305619
18327	CDS	34	SRR4293695	158523
18052	CDS	35	SRR4293695	74955
7506	lncRNA	25	SRR4293695	16181
8101	lncRNA	26	SRR4293695	19934
8815	lncRNA	27	SRR4293695	21313
9902	lncRNA	28	SRR4293695	40801
10364	lncRNA	29	SRR4293695	132733
10070	lncRNA	30	SRR4293695	135057
9501	lncRNA	31	SRR4293695	54561
8857	lncRNA	32	SRR4293695	16219
8272	lncRNA	33	SRR4293695	5622
7743	lncRNA	34	SRR4293695	4060
6908	lncRNA	35	SRR4293695	4216
217	sno/miRNA	25	SRR4293695	933
217	sno/miRNA	26	SRR4293695	1212
225	sno/miRNA	27	SRR4293695	1566
249	sno/miRNA	28	SRR4293695	1748
232	sno/miRNA	29	SRR4293695	3508
236	sno/miRNA	30	SRR4293695	2891
232	sno/miRNA	31	SRR4293695	2070
208	sno/miRNA	32	SRR4293695	1101
186	sno/miRNA	33	SRR4293695	562
157	sno/miRNA	34	SRR4293695	351
141	sno/miRNA	35	SRR4293695	531
18371	CDS	25	SRR4293696	366842
18610	CDS	26	SRR4293696	936567
18872	CDS	27	SRR4293696	2344190
19152	CDS	28	SRR4293696	3969989
19302	CDS	29	SRR4293696	8213537
19223	CDS	30	SRR4293696	7797505
19026	CDS	31	SRR4293696	2982448
18785	CDS	32	SRR4293696	762964
18603	CDS	33	SRR4293696	278132
18327	CDS	34	SRR4293696	144205
18052	CDS	35	SRR4293696	65100
7506	lncRNA	25	SRR4293696	12916
8101	lncRNA	26	SRR4293696	14596
8815	lncRNA	27	SRR4293696	25036
9902	lncRNA	28	SRR4293696	31872
10364	lncRNA	29	SRR4293696	73477
10070	lncRNA	30	SRR4293696	75810
9501	lncRNA	31	SRR4293696	32739
8857	lncRNA	32	SRR4293696	10388
8272	lncRNA	33	SRR4293696	3825
7743	lncRNA	34	SRR4293696	2806
6908	lncRNA	35	SRR4293696	3502
217	sno/miRNA	25	SRR4293696	534
217	sno/miRNA	26	SRR4293696	903
225	sno/miRNA	27	SRR4293696	1308
249	sno/miRNA	28	SRR4293696	1423
232	sno/miRNA	29	SRR4293696	1713
236	sno/miRNA	30	SRR4293696	1463
232	sno/miRNA	31	SRR4293696	1155
208	sno/miRNA	32	SRR4293696	745
186	sno/miRNA	33	SRR4293696	339
157	sno/miRNA	34	SRR4293696	286
141	sno/miRNA	35	SRR4293696	469
18371	CDS	25	SRR5099275	47183
18610	CDS	26	SRR5099275	16180
18872	CDS	27	SRR5099275	11258
19152	CDS	28	SRR5099275	10556
19302	CDS	29	SRR5099275	9927
19223	CDS	30	SRR5099275	9381
19026	CDS	31	SRR5099275	8671
18785	CDS	32	SRR5099275	7164
18603	CDS	33	SRR5099275	5860
18327	CDS	34	SRR5099275	4460
18052	CDS	35	SRR5099275	3053
7506	lncRNA	25	SRR5099275	705
8101	lncRNA	26	SRR5099275	677
8815	lncRNA	27	SRR5099275	675
9902	lncRNA	28	SRR5099275	692
10364	lncRNA	29	SRR5099275	717
10070	lncRNA	30	SRR5099275	1133
9501	lncRNA	31	SRR5099275	462
8857	lncRNA	32	SRR5099275	347
8272	lncRNA	33	SRR5099275	574
7743	lncRNA	34	SRR5099275	270
6908	lncRNA	35	SRR5099275	132
217	sno/miRNA	25	SRR5099275	45
217	sno/miRNA	26	SRR5099275	171
225	sno/miRNA	27	SRR5099275	42
249	sno/miRNA	28	SRR5099275	23
232	sno/miRNA	29	SRR5099275	35
236	sno/miRNA	30	SRR5099275	72
232	sno/miRNA	31	SRR5099275	47
208	sno/miRNA	32	SRR5099275	23
186	sno/miRNA	33	SRR5099275	24
157	sno/miRNA	34	SRR5099275	114
141	sno/miRNA	35	SRR5099275	44
18371	CDS	25	SRR5099276	133662
18610	CDS	26	SRR5099276	141490
18872	CDS	27	SRR5099276	146265
19152	CDS	28	SRR5099276	153168
19302	CDS	29	SRR5099276	156885
19223	CDS	30	SRR5099276	156814
19026	CDS	31	SRR5099276	160206
18785	CDS	32	SRR5099276	160145
18603	CDS	33	SRR5099276	158272
18327	CDS	34	SRR5099276	159281
18052	CDS	35	SRR5099276	157692
7506	lncRNA	25	SRR5099276	6820
8101	lncRNA	26	SRR5099276	7199
8815	lncRNA	27	SRR5099276	7392
9902	lncRNA	28	SRR5099276	7683
10364	lncRNA	29	SRR5099276	7650
10070	lncRNA	30	SRR5099276	8484
9501	lncRNA	31	SRR5099276	8271
8857	lncRNA	32	SRR5099276	7894
8272	lncRNA	33	SRR5099276	8318
7743	lncRNA	34	SRR5099276	8507
6908	lncRNA	35	SRR5099276	8001
217	sno/miRNA	25	SRR5099276	440
217	sno/miRNA	26	SRR5099276	513
225	sno/miRNA	27	SRR5099276	553
249	sno/miRNA	28	SRR5099276	606
232	sno/miRNA	29	SRR5099276	770
236	sno/miRNA	30	SRR5099276	740
232	sno/miRNA	31	SRR5099276	973
208	sno/miRNA	32	SRR5099276	867
186	sno/miRNA	33	SRR5099276	967
157	sno/miRNA	34	SRR5099276	838
141	sno/miRNA	35	SRR5099276	893
18371	CDS	25	SRR5099277	67096
18610	CDS	26	SRR5099277	17034
18872	CDS	27	SRR5099277	9326
19152	CDS	28	SRR5099277	8348
19302	CDS	29	SRR5099277	7777
19223	CDS	30	SRR5099277	7363
19026	CDS	31	SRR5099277	6334
18785	CDS	32	SRR5099277	5404
18603	CDS	33	SRR5099277	4083
18327	CDS	34	SRR5099277	2971
18052	CDS	35	SRR5099277	2254
7506	lncRNA	25	SRR5099277	667
8101	lncRNA	26	SRR5099277	469
8815	lncRNA	27	SRR5099277	452
9902	lncRNA	28	SRR5099277	530
10364	lncRNA	29	SRR5099277	535
10070	lncRNA	30	SRR5099277	1025
9501	lncRNA	31	SRR5099277	330
8857	lncRNA	32	SRR5099277	360
8272	lncRNA	33	SRR5099277	564
7743	lncRNA	34	SRR5099277	161
6908	lncRNA	35	SRR5099277	86
217	sno/miRNA	25	SRR5099277	79
217	sno/miRNA	26	SRR5099277	251
225	sno/miRNA	27	SRR5099277	63
249	sno/miRNA	28	SRR5099277	11
232	sno/miRNA	29	SRR5099277	26
236	sno/miRNA	30	SRR5099277	138
232	sno/miRNA	31	SRR5099277	63
208	sno/miRNA	32	SRR5099277	19
186	sno/miRNA	33	SRR5099277	51
157	sno/miRNA	34	SRR5099277	324
141	sno/miRNA	35	SRR5099277	90
18371	CDS	25	SRR5099278	120464
18610	CDS	26	SRR5099278	125620
18872	CDS	27	SRR5099278	131479
19152	CDS	28	SRR5099278	136844
19302	CDS	29	SRR5099278	138817
19223	CDS	30	SRR5099278	142283
19026	CDS	31	SRR5099278	144659
18785	CDS	32	SRR5099278	144693
18603	CDS	33	SRR5099278	145569
18327	CDS	34	SRR5099278	146893
18052	CDS	35	SRR5099278	145415
7506	lncRNA	25	SRR5099278	5097
8101	lncRNA	26	SRR5099278	5332
8815	lncRNA	27	SRR5099278	5525
9902	lncRNA	28	SRR5099278	5690
10364	lncRNA	29	SRR5099278	5881
10070	lncRNA	30	SRR5099278	6422
9501	lncRNA	31	SRR5099278	6198
8857	lncRNA	32	SRR5099278	6201
8272	lncRNA	33	SRR5099278	6312
7743	lncRNA	34	SRR5099278	6658
6908	lncRNA	35	SRR5099278	6421
217	sno/miRNA	25	SRR5099278	491
217	sno/miRNA	26	SRR5099278	557
225	sno/miRNA	27	SRR5099278	581
249	sno/miRNA	28	SRR5099278	660
232	sno/miRNA	29	SRR5099278	700
236	sno/miRNA	30	SRR5099278	810
232	sno/miRNA	31	SRR5099278	925
208	sno/miRNA	32	SRR5099278	883
186	sno/miRNA	33	SRR5099278	1064
157	sno/miRNA	34	SRR5099278	885
141	sno/miRNA	35	SRR5099278	954
18371	CDS	25	SRR5099279	117535
18610	CDS	26	SRR5099279	26299
18872	CDS	27	SRR5099279	9846
19152	CDS	28	SRR5099279	8265
19302	CDS	29	SRR5099279	7698
19223	CDS	30	SRR5099279	6661
19026	CDS	31	SRR5099279	5732
18785	CDS	32	SRR5099279	4545
18603	CDS	33	SRR5099279	3583
18327	CDS	34	SRR5099279	2649
18052	CDS	35	SRR5099279	2098
7506	lncRNA	25	SRR5099279	724
8101	lncRNA	26	SRR5099279	479
8815	lncRNA	27	SRR5099279	459
9902	lncRNA	28	SRR5099279	490
10364	lncRNA	29	SRR5099279	461
10070	lncRNA	30	SRR5099279	918
9501	lncRNA	31	SRR5099279	323
8857	lncRNA	32	SRR5099279	321
8272	lncRNA	33	SRR5099279	333
7743	lncRNA	34	SRR5099279	146
6908	lncRNA	35	SRR5099279	106
217	sno/miRNA	25	SRR5099279	70
217	sno/miRNA	26	SRR5099279	272
225	sno/miRNA	27	SRR5099279	59
249	sno/miRNA	28	SRR5099279	18
232	sno/miRNA	29	SRR5099279	26
236	sno/miRNA	30	SRR5099279	129
232	sno/miRNA	31	SRR5099279	48
208	sno/miRNA	32	SRR5099279	23
186	sno/miRNA	33	SRR5099279	44
157	sno/miRNA	34	SRR5099279	212
141	sno/miRNA	35	SRR5099279	38
18371	CDS	25	SRR5099280	168781
18610	CDS	26	SRR5099280	176139
18872	CDS	27	SRR5099280	183824
19152	CDS	28	SRR5099280	190616
19302	CDS	29	SRR5099280	193868
19223	CDS	30	SRR5099280	197760
19026	CDS	31	SRR5099280	199780
18785	CDS	32	SRR5099280	199802
18603	CDS	33	SRR5099280	201083
18327	CDS	34	SRR5099280	199890
18052	CDS	35	SRR5099280	197101
7506	lncRNA	25	SRR5099280	6893
8101	lncRNA	26	SRR5099280	7163
8815	lncRNA	27	SRR5099280	7278
9902	lncRNA	28	SRR5099280	7361
10364	lncRNA	29	SRR5099280	7564
10070	lncRNA	30	SRR5099280	8335
9501	lncRNA	31	SRR5099280	8244
8857	lncRNA	32	SRR5099280	7854
8272	lncRNA	33	SRR5099280	8305
7743	lncRNA	34	SRR5099280	8485
6908	lncRNA	35	SRR5099280	8029
217	sno/miRNA	25	SRR5099280	606
217	sno/miRNA	26	SRR5099280	706
225	sno/miRNA	27	SRR5099280	732
249	sno/miRNA	28	SRR5099280	856
232	sno/miRNA	29	SRR5099280	923
236	sno/miRNA	30	SRR5099280	960
232	sno/miRNA	31	SRR5099280	1154
208	sno/miRNA	32	SRR5099280	1069
186	sno/miRNA	33	SRR5099280	1267
157	sno/miRNA	34	SRR5099280	1102
141	sno/miRNA	35	SRR5099280	1141
18371	CDS	25	SRR5345621	20076
18610	CDS	26	SRR5345621	50354
18872	CDS	27	SRR5345621	304903
19152	CDS	28	SRR5345621	787111
19302	CDS	29	SRR5345621	1383018
19223	CDS	30	SRR5345621	1807475
19026	CDS	31	SRR5345621	2585674
18785	CDS	32	SRR5345621	2953848
18603	CDS	33	SRR5345621	1651223
18327	CDS	34	SRR5345621	861580
18052	CDS	35	SRR5345621	198178
7506	lncRNA	25	SRR5345621	286
8101	lncRNA	26	SRR5345621	1531
8815	lncRNA	27	SRR5345621	3161
9902	lncRNA	28	SRR5345621	6660
10364	lncRNA	29	SRR5345621	5080
10070	lncRNA	30	SRR5345621	7453
9501	lncRNA	31	SRR5345621	12565
8857	lncRNA	32	SRR5345621	14443
8272	lncRNA	33	SRR5345621	14879
7743	lncRNA	34	SRR5345621	7408
6908	lncRNA	35	SRR5345621	1620
217	sno/miRNA	25	SRR5345621	3
217	sno/miRNA	26	SRR5345621	9
225	sno/miRNA	27	SRR5345621	39
249	sno/miRNA	28	SRR5345621	85
232	sno/miRNA	29	SRR5345621	74
236	sno/miRNA	30	SRR5345621	67
232	sno/miRNA	31	SRR5345621	93
208	sno/miRNA	32	SRR5345621	100
186	sno/miRNA	33	SRR5345621	60
157	sno/miRNA	34	SRR5345621	37
141	sno/miRNA	35	SRR5345621	15
18371	CDS	25	SRR5345622	8487
18610	CDS	26	SRR5345622	15572
18872	CDS	27	SRR5345622	37029
19152	CDS	28	SRR5345622	90281
19302	CDS	29	SRR5345622	318423
19223	CDS	30	SRR5345622	643946
19026	CDS	31	SRR5345622	1357315
18785	CDS	32	SRR5345622	2375272
18603	CDS	33	SRR5345622	1047116
18327	CDS	34	SRR5345622	765105
18052	CDS	35	SRR5345622	192170
7506	lncRNA	25	SRR5345622	137
8101	lncRNA	26	SRR5345622	640
8815	lncRNA	27	SRR5345622	1112
9902	lncRNA	28	SRR5345622	1356
10364	lncRNA	29	SRR5345622	1260
10070	lncRNA	30	SRR5345622	2331
9501	lncRNA	31	SRR5345622	4700
8857	lncRNA	32	SRR5345622	5435
8272	lncRNA	33	SRR5345622	7706
7743	lncRNA	34	SRR5345622	4694
6908	lncRNA	35	SRR5345622	1249
217	sno/miRNA	25	SRR5345622	1
217	sno/miRNA	26	SRR5345622	4
225	sno/miRNA	27	SRR5345622	4
249	sno/miRNA	28	SRR5345622	19
232	sno/miRNA	29	SRR5345622	33
236	sno/miRNA	30	SRR5345622	31
232	sno/miRNA	31	SRR5345622	39
208	sno/miRNA	32	SRR5345622	49
186	sno/miRNA	33	SRR5345622	34
157	sno/miRNA	34	SRR5345622	23
141	sno/miRNA	35	SRR5345622	4
18371	CDS	25	SRR5345623	10005
18610	CDS	26	SRR5345623	23395
18872	CDS	27	SRR5345623	51950
19152	CDS	28	SRR5345623	157906
19302	CDS	29	SRR5345623	488837
19223	CDS	30	SRR5345623	802386
19026	CDS	31	SRR5345623	1314396
18785	CDS	32	SRR5345623	1584319
18603	CDS	33	SRR5345623	784399
18327	CDS	34	SRR5345623	343917
18052	CDS	35	SRR5345623	32205
7506	lncRNA	25	SRR5345623	373
8101	lncRNA	26	SRR5345623	1227
8815	lncRNA	27	SRR5345623	1928
9902	lncRNA	28	SRR5345623	2109
10364	lncRNA	29	SRR5345623	2132
10070	lncRNA	30	SRR5345623	4187
9501	lncRNA	31	SRR5345623	6780
8857	lncRNA	32	SRR5345623	7535
8272	lncRNA	33	SRR5345623	7381
7743	lncRNA	34	SRR5345623	2947
6908	lncRNA	35	SRR5345623	348
217	sno/miRNA	25	SRR5345623	0
217	sno/miRNA	26	SRR5345623	5
225	sno/miRNA	27	SRR5345623	9
249	sno/miRNA	28	SRR5345623	39
232	sno/miRNA	29	SRR5345623	49
236	sno/miRNA	30	SRR5345623	25
232	sno/miRNA	31	SRR5345623	51
208	sno/miRNA	32	SRR5345623	96
186	sno/miRNA	33	SRR5345623	41
157	sno/miRNA	34	SRR5345623	12
141	sno/miRNA	35	SRR5345623	1
18371	CDS	25	SRR5345624	11543
18610	CDS	26	SRR5345624	15637
18872	CDS	27	SRR5345624	30081
19152	CDS	28	SRR5345624	100223
19302	CDS	29	SRR5345624	240513
19223	CDS	30	SRR5345624	369994
19026	CDS	31	SRR5345624	922601
18785	CDS	32	SRR5345624	1713955
18603	CDS	33	SRR5345624	570318
18327	CDS	34	SRR5345624	331513
18052	CDS	35	SRR5345624	62389
7506	lncRNA	25	SRR5345624	325
8101	lncRNA	26	SRR5345624	890
8815	lncRNA	27	SRR5345624	1703
9902	lncRNA	28	SRR5345624	1433
10364	lncRNA	29	SRR5345624	1109
10070	lncRNA	30	SRR5345624	1713
9501	lncRNA	31	SRR5345624	3232
8857	lncRNA	32	SRR5345624	4638
8272	lncRNA	33	SRR5345624	5692
7743	lncRNA	34	SRR5345624	2394
6908	lncRNA	35	SRR5345624	485
217	sno/miRNA	25	SRR5345624	1
217	sno/miRNA	26	SRR5345624	5
225	sno/miRNA	27	SRR5345624	6
249	sno/miRNA	28	SRR5345624	25
232	sno/miRNA	29	SRR5345624	37
236	sno/miRNA	30	SRR5345624	18
232	sno/miRNA	31	SRR5345624	30
208	sno/miRNA	32	SRR5345624	51
186	sno/miRNA	33	SRR5345624	24
157	sno/miRNA	34	SRR5345624	10
141	sno/miRNA	35	SRR5345624	5
18371	CDS	25	SRR5413155	107185
18610	CDS	26	SRR5413155	142593
18872	CDS	27	SRR5413155	195910
19152	CDS	28	SRR5413155	253344
19302	CDS	29	SRR5413155	317900
19223	CDS	30	SRR5413155	394158
19026	CDS	31	SRR5413155	543926
18785	CDS	32	SRR5413155	728694
18603	CDS	33	SRR5413155	585832
18327	CDS	34	SRR5413155	303961
18052	CDS	35	SRR5413155	89026
7506	lncRNA	25	SRR5413155	697
8101	lncRNA	26	SRR5413155	949
8815	lncRNA	27	SRR5413155	1494
9902	lncRNA	28	SRR5413155	1752
10364	lncRNA	29	SRR5413155	1430
10070	lncRNA	30	SRR5413155	1626
9501	lncRNA	31	SRR5413155	1996
8857	lncRNA	32	SRR5413155	2667
8272	lncRNA	33	SRR5413155	2840
7743	lncRNA	34	SRR5413155	1824
6908	lncRNA	35	SRR5413155	614
217	sno/miRNA	25	SRR5413155	19
217	sno/miRNA	26	SRR5413155	30
225	sno/miRNA	27	SRR5413155	26
249	sno/miRNA	28	SRR5413155	38
232	sno/miRNA	29	SRR5413155	43
236	sno/miRNA	30	SRR5413155	46
232	sno/miRNA	31	SRR5413155	36
208	sno/miRNA	32	SRR5413155	41
186	sno/miRNA	33	SRR5413155	18
157	sno/miRNA	34	SRR5413155	6
141	sno/miRNA	35	SRR5413155	4
18371	CDS	25	SRR5413156	62832
18610	CDS	26	SRR5413156	94829
18872	CDS	27	SRR5413156	132676
19152	CDS	28	SRR5413156	175603
19302	CDS	29	SRR5413156	231549
19223	CDS	30	SRR5413156	300677
19026	CDS	31	SRR5413156	405600
18785	CDS	32	SRR5413156	491475
18603	CDS	33	SRR5413156	319606
18327	CDS	34	SRR5413156	107241
18052	CDS	35	SRR5413156	34777
7506	lncRNA	25	SRR5413156	402
8101	lncRNA	26	SRR5413156	563
8815	lncRNA	27	SRR5413156	854
9902	lncRNA	28	SRR5413156	1025
10364	lncRNA	29	SRR5413156	900
10070	lncRNA	30	SRR5413156	1150
9501	lncRNA	31	SRR5413156	1534
8857	lncRNA	32	SRR5413156	2056
8272	lncRNA	33	SRR5413156	1624
7743	lncRNA	34	SRR5413156	659
6908	lncRNA	35	SRR5413156	219
217	sno/miRNA	25	SRR5413156	16
217	sno/miRNA	26	SRR5413156	16
225	sno/miRNA	27	SRR5413156	18
249	sno/miRNA	28	SRR5413156	37
232	sno/miRNA	29	SRR5413156	32
236	sno/miRNA	30	SRR5413156	32
232	sno/miRNA	31	SRR5413156	21
208	sno/miRNA	32	SRR5413156	18
186	sno/miRNA	33	SRR5413156	4
157	sno/miRNA	34	SRR5413156	3
141	sno/miRNA	35	SRR5413156	1
18371	CDS	25	SRR5413157	20541
18610	CDS	26	SRR5413157	27950
18872	CDS	27	SRR5413157	36876
19152	CDS	28	SRR5413157	51950
19302	CDS	29	SRR5413157	81930
19223	CDS	30	SRR5413157	123401
19026	CDS	31	SRR5413157	220483
18785	CDS	32	SRR5413157	323235
18603	CDS	33	SRR5413157	185530
18327	CDS	34	SRR5413157	80589
18052	CDS	35	SRR5413157	32339
7506	lncRNA	25	SRR5413157	190
8101	lncRNA	26	SRR5413157	306
8815	lncRNA	27	SRR5413157	444
9902	lncRNA	28	SRR5413157	513
10364	lncRNA	29	SRR5413157	430
10070	lncRNA	30	SRR5413157	659
9501	lncRNA	31	SRR5413157	1002
8857	lncRNA	32	SRR5413157	1341
8272	lncRNA	33	SRR5413157	1269
7743	lncRNA	34	SRR5413157	676
6908	lncRNA	35	SRR5413157	286
217	sno/miRNA	25	SRR5413157	2
217	sno/miRNA	26	SRR5413157	4
225	sno/miRNA	27	SRR5413157	10
249	sno/miRNA	28	SRR5413157	8
232	sno/miRNA	29	SRR5413157	11
236	sno/miRNA	30	SRR5413157	9
232	sno/miRNA	31	SRR5413157	6
208	sno/miRNA	32	SRR5413157	9
186	sno/miRNA	33	SRR5413157	6
157	sno/miRNA	34	SRR5413157	3
141	sno/miRNA	35	SRR5413157	1
18371	CDS	25	SRR5413158	49133
18610	CDS	26	SRR5413158	64566
18872	CDS	27	SRR5413158	85357
19152	CDS	28	SRR5413158	112635
19302	CDS	29	SRR5413158	147131
19223	CDS	30	SRR5413158	196805
19026	CDS	31	SRR5413158	293497
18785	CDS	32	SRR5413158	362168
18603	CDS	33	SRR5413158	203512
18327	CDS	34	SRR5413158	78812
18052	CDS	35	SRR5413158	28674
7506	lncRNA	25	SRR5413158	398
8101	lncRNA	26	SRR5413158	521
8815	lncRNA	27	SRR5413158	819
9902	lncRNA	28	SRR5413158	988
10364	lncRNA	29	SRR5413158	844
10070	lncRNA	30	SRR5413158	958
9501	lncRNA	31	SRR5413158	1400
8857	lncRNA	32	SRR5413158	1857
8272	lncRNA	33	SRR5413158	1424
7743	lncRNA	34	SRR5413158	661
6908	lncRNA	35	SRR5413158	252
217	sno/miRNA	25	SRR5413158	7
217	sno/miRNA	26	SRR5413158	8
225	sno/miRNA	27	SRR5413158	9
249	sno/miRNA	28	SRR5413158	14
232	sno/miRNA	29	SRR5413158	29
236	sno/miRNA	30	SRR5413158	22
232	sno/miRNA	31	SRR5413158	14
208	sno/miRNA	32	SRR5413158	16
186	sno/miRNA	33	SRR5413158	7
157	sno/miRNA	34	SRR5413158	1
141	sno/miRNA	35	SRR5413158	2
18371	CDS	25	SRR627620	116461
18610	CDS	26	SRR627620	131248
18872	CDS	27	SRR627620	172171
19152	CDS	28	SRR627620	654490
19302	CDS	29	SRR627620	2103753
19223	CDS	30	SRR627620	2048396
19026	CDS	31	SRR627620	919824
18785	CDS	32	SRR627620	243097
18603	CDS	33	SRR627620	44957
18327	CDS	34	SRR627620	5823
18052	CDS	35	SRR627620	745
7506	lncRNA	25	SRR627620	464
8101	lncRNA	26	SRR627620	428
8815	lncRNA	27	SRR627620	737
9902	lncRNA	28	SRR627620	2267
10364	lncRNA	29	SRR627620	5113
10070	lncRNA	30	SRR627620	5814
9501	lncRNA	31	SRR627620	3943
8857	lncRNA	32	SRR627620	2579
8272	lncRNA	33	SRR627620	1191
7743	lncRNA	34	SRR627620	75
6908	lncRNA	35	SRR627620	1
217	sno/miRNA	25	SRR627620	0
217	sno/miRNA	26	SRR627620	37
225	sno/miRNA	27	SRR627620	4
249	sno/miRNA	28	SRR627620	0
232	sno/miRNA	29	SRR627620	26
236	sno/miRNA	30	SRR627620	75
232	sno/miRNA	31	SRR627620	142
208	sno/miRNA	32	SRR627620	336
186	sno/miRNA	33	SRR627620	0
157	sno/miRNA	34	SRR627620	0
141	sno/miRNA	35	SRR627620	0
18371	CDS	25	SRR627621	59589
18610	CDS	26	SRR627621	62921
18872	CDS	27	SRR627621	67139
19152	CDS	28	SRR627621	168281
19302	CDS	29	SRR627621	967526
19223	CDS	30	SRR627621	1530312
19026	CDS	31	SRR627621	862326
18785	CDS	32	SRR627621	252318
18603	CDS	33	SRR627621	67932
18327	CDS	34	SRR627621	14739
18052	CDS	35	SRR627621	3598
7506	lncRNA	25	SRR627621	251
8101	lncRNA	26	SRR627621	381
8815	lncRNA	27	SRR627621	374
9902	lncRNA	28	SRR627621	1109
10364	lncRNA	29	SRR627621	2834
10070	lncRNA	30	SRR627621	5083
9501	lncRNA	31	SRR627621	5146
8857	lncRNA	32	SRR627621	3990
8272	lncRNA	33	SRR627621	2617
7743	lncRNA	34	SRR627621	277
6908	lncRNA	35	SRR627621	97
217	sno/miRNA	25	SRR627621	14
217	sno/miRNA	26	SRR627621	44
225	sno/miRNA	27	SRR627621	13
249	sno/miRNA	28	SRR627621	22
232	sno/miRNA	29	SRR627621	42
236	sno/miRNA	30	SRR627621	59
232	sno/miRNA	31	SRR627621	190
208	sno/miRNA	32	SRR627621	357
186	sno/miRNA	33	SRR627621	37
157	sno/miRNA	34	SRR627621	10
141	sno/miRNA	35	SRR627621	2
18371	CDS	25	SRR627622	114374
18610	CDS	26	SRR627622	122302
18872	CDS	27	SRR627622	157025
19152	CDS	28	SRR627622	743089
19302	CDS	29	SRR627622	2762589
19223	CDS	30	SRR627622	2060272
19026	CDS	31	SRR627622	664680
18785	CDS	32	SRR627622	139198
18603	CDS	33	SRR627622	22917
18327	CDS	34	SRR627622	4105
18052	CDS	35	SRR627622	1176
7506	lncRNA	25	SRR627622	499
8101	lncRNA	26	SRR627622	531
8815	lncRNA	27	SRR627622	984
